Id,ActivityTypeOrg,ActivityType,Executable,DisplayText,ContentInfo,Payload,ClipboardPayload,StartTime,EndTime,Duration,LastModifiedTime,LastModifiedTimeOnClient,CreatedTime,ExpirationTime,OperationExpirationTime,OperationOrder,AppId,OperationType,Description,PlatformDeviceId,DevicePlatform,TimeZone
34d4f549-70d9-daf9-db5d-990cf80f4212,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:26:27,,,2024-12-06 10:26:27,2024-12-06 10:28:52,2024-12-06 10:27:58,2031-12-05 10:28:52,2024-12-06 10:26:59,73,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
a52f91ea-35d5-5c33-9a9a-8a4a7a7fe534,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:27:59,,,2024-12-06 10:27:59,2024-12-06 10:28:54,2024-12-06 10:27:59,2031-12-05 10:28:54,2024-12-06 10:26:59,74,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
d1031ba1-fa2c-6f0f-53c4-6e837c8a06b5,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:26:27,,,2024-12-06 10:26:27,2024-12-06 10:28:58,2024-12-06 10:28:00,2031-12-05 10:28:58,2024-12-06 10:27:00,76,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
8d4747ec-198f-5aa6-d4a2-d84241c72ad7,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:28:01,,,2024-12-06 10:28:01,2024-12-06 10:29:00,2024-12-06 10:28:01,2031-12-05 10:29:00,2024-12-06 10:27:01,77,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
bb731b12-abdf-ecd9-a115-9d603bc1a615,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:26:27,,,2024-12-06 10:26:27,2024-12-06 10:29:10,2024-12-06 10:28:04,2031-12-05 10:29:10,2024-12-06 10:27:04,82,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
da91ba1a-8c7a-341d-4f94-cfdf7b83c6f8,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:28:05,,,2024-12-06 10:28:05,2024-12-06 10:29:12,2024-12-06 10:28:05,2031-12-05 10:29:12,2024-12-06 10:27:05,83,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
22f90aa9-7079-92d2-10c1-586d3cae77ee,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:26:27,,,2024-12-06 10:26:27,2024-12-06 10:29:16,2024-12-06 10:28:06,2031-12-05 10:29:16,2024-12-06 10:27:06,85,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
bf77543a-ac69-f41e-623f-611aa8979418,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:28:07,,,2024-12-06 10:28:07,2024-12-06 10:29:18,2024-12-06 10:28:07,2031-12-05 10:29:18,2024-12-06 10:27:07,86,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
7b065f94-c5bc-5990-db50-3403ddea85c2,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:26:27,,,2024-12-06 10:26:27,2024-12-06 10:29:22,2024-12-06 10:28:07,2031-12-05 10:29:22,2024-12-06 10:27:07,88,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
ebbe6b20-c0c5-2530-705b-e4b0b0af6128,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:28:08,,,2024-12-06 10:28:08,2024-12-06 10:29:24,2024-12-06 10:28:08,2031-12-05 10:29:24,2024-12-06 10:27:08,89,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
8c586ff2-e781-f42a-33e3-346c34a86e6b,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:41:25,,,2024-12-06 10:41:25,2024-12-06 10:41:25,2024-12-06 10:41:25,2031-12-05 10:41:25,2024-12-06 10:40:25,95,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
338f83f9-c636-4398-f461-2bca754b2116,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:06:10,,,2024-12-06 13:06:10,2024-12-06 13:12:11,2024-12-06 13:12:11,2031-12-05 13:12:11,2024-12-06 13:11:11,111,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
6d9c81b7-447a-b234-2573-f386cedc602e,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:11:49,,,2024-12-06 13:11:49,2024-12-06 13:17:49,2024-12-06 13:17:49,2031-12-05 13:17:49,2024-12-06 13:16:49,113,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
648f44c9-87f1-0cab-200c-bc6328e6e18f,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:11:49,,,2024-12-06 13:11:49,2024-12-06 13:17:50,2024-12-06 13:17:49,2031-12-05 13:17:50,2024-12-06 13:16:49,114,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
f13235bb-24d1-feca-536a-48b9ea821ccc,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:23:25,,,2024-12-06 13:23:25,2024-12-06 13:24:25,2024-12-06 13:24:25,2031-12-05 13:24:25,2024-12-06 13:23:25,119,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
f6b2609e-de39-d593-1a8a-60b04d632a84,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:23:25,,,2024-12-06 13:23:25,2024-12-06 13:24:27,2024-12-06 13:24:25,2031-12-05 13:24:27,2024-12-06 13:23:25,120,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
2ba557af-5da3-55f8-a26a-cf2a6fc1421a,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 13:12:00,,,2024-12-06 13:12:00,2024-12-10 05:34:55,2024-12-10 05:34:55,2031-12-09 05:34:55,2024-12-10 05:33:55,122,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
c4de217b-325a-4ad9-7654-2216cb15389c,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 05:44:49,,,2024-12-10 05:44:49,2024-12-10 05:44:53,2024-12-10 05:44:49,2031-12-09 05:44:53,2024-12-10 05:43:49,124,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
35e13fe0-ab16-34e0-b277-83ac7c2313ca,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 05:44:54,,,2024-12-10 05:44:54,2024-12-10 05:46:35,2024-12-10 05:44:54,2031-12-09 05:46:35,2024-12-10 05:43:54,146,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
e8975b55-89cc-ee1e-efe5-50f6112bc18b,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 05:44:56,,,2024-12-10 05:44:56,2024-12-10 05:47:34,2024-12-10 05:44:56,2031-12-09 05:47:33,2024-12-10 05:43:56,155,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
b991814e-e9fe-6bc3-4fb0-abb60207021b,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 05:44:56,,,2024-12-10 05:44:56,2024-12-10 05:47:40,2024-12-10 05:44:57,2031-12-09 05:47:39,2024-12-10 05:43:57,156,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
323bcea0-304b-460b-8aa3-8974bdce026a,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 05:44:57,,,2024-12-10 05:44:57,2024-12-10 05:47:46,2024-12-10 05:44:57,2031-12-09 05:47:45,2024-12-10 05:43:57,157,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
a4d8225e-8ef5-20fa-2d31-543376e2a41b,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 06:35:22,,,2024-12-10 06:35:22,2024-12-10 06:35:22,2024-12-10 06:35:22,2031-12-09 06:35:22,2024-12-10 06:34:22,159,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
a2c21ae4-2cbe-74a1-a99a-30f656523c58,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:08:26,,,2024-12-06 10:08:26,2024-12-10 07:19:09,2024-12-10 07:19:09,2031-12-09 07:19:09,2024-12-10 07:18:09,163,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
7f9e637b-6b56-5189-42d9-3c459cf00f89,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:09:09,,,2024-12-06 10:09:09,2024-12-10 07:19:11,2024-12-10 07:19:10,2031-12-09 07:19:11,2024-12-10 07:18:10,164,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
03b2f0b1-c745-14b2-d704-9a408ad8ffc7,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 07:14:47,,,2024-12-10 07:14:47,2024-12-10 07:20:47,2024-12-10 07:20:47,2031-12-09 07:20:47,2024-12-10 07:19:47,165,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
a499d0d4-302b-a978-0825-5b6e06c426e2,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:09:10,,,2024-12-06 10:09:10,2024-12-10 07:47:43,2024-12-10 07:47:43,2031-12-09 07:47:43,2024-12-10 07:46:43,166,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
a0ecfec2-98cc-79a1-74df-44bbf7c8e779,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-06 10:09:10,,,2024-12-06 10:09:10,2024-12-10 07:47:45,2024-12-10 07:47:43,2031-12-09 07:47:45,2024-12-10 07:46:43,167,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
7cca8eae-80bd-8c0f-381d-527a88cfb7d0,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:03,,,2024-12-10 08:02:03,2024-12-10 08:02:04,2024-12-10 08:02:03,2031-12-09 08:02:04,2024-12-10 08:01:03,169,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
53bbfdba-c935-d7f8-8420-be9f3e5d0cb6,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:03,,,2024-12-10 08:02:03,2024-12-10 08:02:06,2024-12-10 08:02:03,2031-12-09 08:02:06,2024-12-10 08:01:03,170,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
28e35706-8b97-c520-5a45-1266c9d46a7b,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:03,,,2024-12-10 08:02:03,2024-12-10 08:02:08,2024-12-10 08:02:03,2031-12-09 08:02:08,2024-12-10 08:01:03,171,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
b72bec56-7e94-d6ed-9a83-cf44fcca801a,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:03,,,2024-12-10 08:02:03,2024-12-10 08:02:10,2024-12-10 08:02:03,2031-12-09 08:02:10,2024-12-10 08:01:03,172,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
331ed4e9-f038-0b87-7ad8-79f8b1f630f3,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:04,,,2024-12-10 08:02:04,2024-12-10 08:02:12,2024-12-10 08:02:04,2031-12-09 08:02:12,2024-12-10 08:01:04,173,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
5e6eef72-c517-e2cb-537a-50147225cf7c,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:04,,,2024-12-10 08:02:04,2024-12-10 08:02:14,2024-12-10 08:02:04,2031-12-09 08:02:14,2024-12-10 08:01:04,174,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
7d124980-f501-19fb-fb42-b829129b841c,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:04,,,2024-12-10 08:02:04,2024-12-10 08:02:16,2024-12-10 08:02:04,2031-12-09 08:02:16,2024-12-10 08:01:04,175,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
8e1bb411-a538-935d-91ca-1d0136be4b64,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:04,,,2024-12-10 08:02:04,2024-12-10 08:02:18,2024-12-10 08:02:04,2031-12-09 08:02:18,2024-12-10 08:01:04,176,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
1d62bd41-e72b-1e6b-884e-c25d9f593d2e,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:06,,,2024-12-10 08:02:06,2024-12-10 08:02:22,2024-12-10 08:02:06,2031-12-09 08:02:22,2024-12-10 08:01:06,178,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
5b28cfd6-90e9-e91e-537b-97db96cd87ee,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:06,,,2024-12-10 08:02:06,2024-12-10 08:02:24,2024-12-10 08:02:06,2031-12-09 08:02:24,2024-12-10 08:01:06,179,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
276dcf33-1e0e-14a2-04d0-fcc2f91a9d52,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:07,,,2024-12-10 08:02:07,2024-12-10 08:02:26,2024-12-10 08:02:07,2031-12-09 08:02:26,2024-12-10 08:01:07,180,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
95ab1774-4a38-ca69-a94d-cea8d03413de,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:07,,,2024-12-10 08:02:07,2024-12-10 08:02:28,2024-12-10 08:02:07,2031-12-09 08:02:28,2024-12-10 08:01:07,181,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
e3c302b5-3fa3-cb68-70cc-4d70e6dfc64f,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:08,,,2024-12-10 08:02:08,2024-12-10 08:02:30,2024-12-10 08:02:08,2031-12-09 08:02:30,2024-12-10 08:01:08,182,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
0b2978a2-d994-1b6a-fc06-d2151084ba10,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:08,,,2024-12-10 08:02:08,2024-12-10 08:02:32,2024-12-10 08:02:08,2031-12-09 08:02:32,2024-12-10 08:01:08,183,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
3d0f6803-9f38-c693-fabf-be602bebd655,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:08,,,2024-12-10 08:02:08,2024-12-10 08:02:34,2024-12-10 08:02:08,2031-12-09 08:02:34,2024-12-10 08:01:08,184,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
36c6a82f-8e0a-752f-e6bd-e2aad815b7a1,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:09,,,2024-12-10 08:02:09,2024-12-10 08:02:36,2024-12-10 08:02:09,2031-12-09 08:02:36,2024-12-10 08:01:09,185,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
d7b6b50e-f152-acab-c3ba-f8601efd4b9a,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:09,,,2024-12-10 08:02:09,2024-12-10 08:02:38,2024-12-10 08:02:09,2031-12-09 08:02:38,2024-12-10 08:01:09,186,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
54653809-6c1a-88c0-dbd5-a13650d6b75e,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:09,,,2024-12-10 08:02:09,2024-12-10 08:02:40,2024-12-10 08:02:09,2031-12-09 08:02:40,2024-12-10 08:01:09,187,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
c199b172-6e3a-8d38-cc93-b0366216572a,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:10,,,2024-12-10 08:02:10,2024-12-10 08:02:42,2024-12-10 08:02:10,2031-12-09 08:02:42,2024-12-10 08:01:10,188,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
0c7ee239-ee6d-e7a7-0f52-5990f143c263,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:10,,,2024-12-10 08:02:10,2024-12-10 08:02:44,2024-12-10 08:02:10,2031-12-09 08:02:44,2024-12-10 08:01:10,189,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
f1dd0005-f0b2-fd4d-6e5a-a4114af0465f,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:10,,,2024-12-10 08:02:10,2024-12-10 08:02:46,2024-12-10 08:02:10,2031-12-09 08:02:46,2024-12-10 08:01:10,190,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
0f4b81df-896f-b376-e819-399f5c8a0475,11,11,MicrosoftDevice.Apps.InstalledApps,,,(Binary data),,2024-12-10 08:02:11,,,2024-12-10 08:02:11,2024-12-10 08:02:48,2024-12-10 08:02:11,2031-12-09 08:02:48,2024-12-10 08:01:11,191,"[{""application"":""MicrosoftDevice.Apps.InstalledApps"",""platform"":""data_boundary""},{""application"":"""",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,Fb0thJC0eQBIU7PLHIsPHoOV0SweolFTycQ2eKYtSg0=,,
